country_code,country,GDP,GCI,globalrank,population_2020,population_source,factor_sources,overall_performance,factor_knowledge,factor_technology,factor_future_readiness,subfact_know_talent,subfact_know_training_education,subfact_know_scientific_concentration,subfact_tech_regulatory_framework,subfact_tech_capital,subfact_tech_technological_framework,subfact_fr_adaptive_attitudes,subfact_fr_business_agility,subfact_fr_it_integration,gini_value,gini_year,gini_source,capture_date,totalcount,CVE-2017-1000369,CVE-2017-1000600,CVE-2017-1001000,CVE-2017-10140,CVE-2017-10391,CVE-2017-11142,CVE-2017-11143,CVE-2017-11144,CVE-2017-11145,CVE-2017-11147,CVE-2017-11362,CVE-2017-11364,CVE-2017-11612,CVE-2017-11628,CVE-2017-12172,CVE-2017-12868,CVE-2017-12932,CVE-2017-12933,CVE-2017-12934,CVE-2017-14595,CVE-2017-14596,CVE-2017-14718,CVE-2017-14719,CVE-2017-14720,CVE-2017-14721,CVE-2017-14722,CVE-2017-14723,CVE-2017-14724,CVE-2017-14725,CVE-2017-14726,CVE-2017-14798,CVE-2017-14990,CVE-2017-15098,CVE-2017-15099,CVE-2017-15130,CVE-2017-15132,CVE-2017-15710,CVE-2017-15715,CVE-2017-15906,CVE-2017-16510,CVE-2017-16633,CVE-2017-16634,CVE-2017-16642,CVE-2017-16944,CVE-2017-17091,CVE-2017-17663,CVE-2017-3167,CVE-2017-3169,CVE-2017-3239,CVE-2017-3247,CVE-2017-3249,CVE-2017-3250,CVE-2017-3626,CVE-2017-3730,CVE-2017-3731,CVE-2017-3732,CVE-2017-3735,CVE-2017-3736,CVE-2017-3737,CVE-2017-3738,CVE-2017-5340,CVE-2017-5487,CVE-2017-5488,CVE-2017-5489,CVE-2017-5490,CVE-2017-5491,CVE-2017-5492,CVE-2017-5493,CVE-2017-5610,CVE-2017-5611,CVE-2017-5612,CVE-2017-6377,CVE-2017-6379,CVE-2017-6381,CVE-2017-6441,CVE-2017-6514,CVE-2017-6814,CVE-2017-6815,CVE-2017-6816,CVE-2017-6817,CVE-2017-6818,CVE-2017-6819,CVE-2017-6919,CVE-2017-6920,CVE-2017-6921,CVE-2017-6922,CVE-2017-6923,CVE-2017-6924,CVE-2017-6925,CVE-2017-6926,CVE-2017-6927,CVE-2017-6928,CVE-2017-6929,CVE-2017-6932,CVE-2017-7189,CVE-2017-7269,CVE-2017-7272,CVE-2017-7418,CVE-2017-7484,CVE-2017-7485,CVE-2017-7486,CVE-2017-7546,CVE-2017-7547,CVE-2017-7548,CVE-2017-7659,CVE-2017-7668,CVE-2017-7679,CVE-2017-7890,CVE-2017-7963,CVE-2017-7983,CVE-2017-7984,CVE-2017-7986,CVE-2017-7987,CVE-2017-7988,CVE-2017-7989,CVE-2017-8057,CVE-2017-8295,CVE-2017-9061,CVE-2017-9062,CVE-2017-9063,CVE-2017-9064,CVE-2017-9065,CVE-2017-9066,CVE-2017-9067,CVE-2017-9118,CVE-2017-9120,CVE-2017-9788,CVE-2017-9789,CVE-2017-9798,CVE-2017-9933,CVE-2017-9934,CVE-2018-0732,CVE-2018-0733,CVE-2018-0734,CVE-2018-0735,CVE-2018-0737,CVE-2018-0739,CVE-2018-1000024,CVE-2018-1000027,CVE-2018-1000773,CVE-2018-10100,CVE-2018-10101,CVE-2018-10102,CVE-2018-1053,CVE-2018-10545,CVE-2018-10546,CVE-2018-10547,CVE-2018-10548,CVE-2018-10549,CVE-2018-1058,CVE-2018-10915,CVE-2018-10925,CVE-2018-1115,CVE-2018-11321,CVE-2018-11322,CVE-2018-11323,CVE-2018-11324,CVE-2018-11325,CVE-2018-11326,CVE-2018-11327,CVE-2018-11328,CVE-2018-1172,CVE-2018-11756,CVE-2018-11763,CVE-2018-12711,CVE-2018-12712,CVE-2018-1283,CVE-2018-12882,CVE-2018-12895,CVE-2018-1301,CVE-2018-1302,CVE-2018-1303,CVE-2018-1312,CVE-2018-1333,CVE-2018-14028,CVE-2018-14851,CVE-2018-14883,CVE-2018-14884,CVE-2018-15132,CVE-2018-15473,CVE-2018-15880,CVE-2018-15881,CVE-2018-15882,CVE-2018-15919,CVE-2018-16850,CVE-2018-17082,CVE-2018-17189,CVE-2018-17199,CVE-2018-17855,CVE-2018-17856,CVE-2018-17857,CVE-2018-17858,CVE-2018-17859,CVE-2018-19052,CVE-2018-19131,CVE-2018-19132,CVE-2018-19395,CVE-2018-19396,CVE-2018-19518,CVE-2018-19520,CVE-2018-19935,CVE-2018-20147,CVE-2018-20148,CVE-2018-20149,CVE-2018-20150,CVE-2018-20151,CVE-2018-20152,CVE-2018-20153,CVE-2018-20685,CVE-2018-20783,CVE-2018-2911,CVE-2018-3152,CVE-2018-5407,CVE-2018-6376,CVE-2018-6377,CVE-2018-6378,CVE-2018-6379,CVE-2018-6380,CVE-2018-6389,CVE-2018-6789,CVE-2018-7584,CVE-2018-7600,CVE-2018-7602,CVE-2018-8011,CVE-2018-8045,CVE-2018-8581,CVE-2018-9861,CVE-2019-0190,CVE-2019-0196,CVE-2019-0197,CVE-2019-0211,CVE-2019-0215,CVE-2019-0217,CVE-2019-0220,CVE-2019-0708,CVE-2019-10129,CVE-2019-10130,CVE-2019-10149,CVE-2019-10164,CVE-2019-10691,CVE-2019-10909,CVE-2019-10945,CVE-2019-10946,CVE-2019-11034,CVE-2019-11035,CVE-2019-11036,CVE-2019-11038,CVE-2019-11039,CVE-2019-11040,CVE-2019-11072,CVE-2019-11358,CVE-2019-11510,CVE-2019-11809,CVE-2019-11876,CVE-2019-12525,CVE-2019-12527,CVE-2019-12529,CVE-2019-12764,CVE-2019-12765,CVE-2019-12766,CVE-2019-12815,CVE-2019-13345,CVE-2019-13917,CVE-2019-14654,CVE-2019-1543,CVE-2019-1552,CVE-2019-1559,CVE-2019-1652,CVE-2019-1653,CVE-2019-19781,CVE-2019-3814,CVE-2019-6109,CVE-2019-6110,CVE-2019-6111,CVE-2019-6261,CVE-2019-6262,CVE-2019-6263,CVE-2019-6264,CVE-2019-6338,CVE-2019-6339,CVE-2019-6340,CVE-2019-6341,CVE-2019-6977,CVE-2019-7524,CVE-2019-7739,CVE-2019-7740,CVE-2019-7741,CVE-2019-7742,CVE-2019-7743,CVE-2019-7744,CVE-2019-8942,CVE-2019-8943,CVE-2019-9020,CVE-2019-9021,CVE-2019-9022,CVE-2019-9023,CVE-2019-9024,CVE-2019-9025,CVE-2019-9193,CVE-2019-9637,CVE-2019-9638,CVE-2019-9639,CVE-2019-9640,CVE-2019-9641,CVE-2019-9675,CVE-2019-9711,CVE-2019-9712,CVE-2019-9713,CVE-2019-9714,CVE-2019-9787,CVE-2020-0796,CVE-2020-11651,CVE-2020-11652,CVE-2020-1938,CVE-2020-5902,MS17-010
LA,Laos,6397.36,0.647,7,7276000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36.4,2012,Index Mundi,11/14/2020,5206,0,0,0,0,0,8,8,9,9,0,1,0,0,9,13,3,4,9,1,0,0,0,0,0,0,0,0,0,0,0,6,0,13,7,0,0,240,240,345,0,0,0,116,0,0,0,187,187,0,0,0,0,0,0,14,7,52,39,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,10,12,10,10,8,23,187,318,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,193,1,195,0,0,44,3,54,13,44,43,95,95,1,0,0,0,0,123,124,124,124,124,10,0,0,13,0,0,0,0,0,0,0,0,97,0,105,0,0,238,6,0,42,42,42,359,102,0,17,128,0,3,0,0,0,0,61,0,2,0,26,0,0,0,0,0,21,3,3,2,2,1,2,3,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,30,30,15,15,42,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,4,0,0,0,0,0,0,0,0,6,6,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,3,3,1,3,3,0,2,3,3,3,0,3,1,0,0,0,0,0,7,0,0,0,0,1
LV,Latvia,25063.85,0.088,26,1886000,United Nations,IMD World Digital Competitiveness ,38,36,34,42,27,27,49,37,50,13,51,45,37,34.2,2015,Index Mundi,11/14/2020,108938,129,53,4,6,0,60,28,81,81,32,53,0,0,81,72,202,67,81,53,0,0,1,48,1,1,14,1,1,1,1,102,1,68,29,1,1,5664,5664,3861,1,0,0,2545,199,0,0,6931,6931,0,0,0,0,0,0,32,22,889,649,644,657,28,2,2,2,2,2,2,2,0,0,0,3,3,2,1,2,2,2,2,2,2,2,5,5,5,19,7,7,7,0,14,14,19,14,28,62,2,0,47,47,107,53,53,32,528,6937,9501,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,4,85,4782,9,4865,0,0,673,12,709,52,672,659,1249,1250,9,45,60,45,10,2573,2580,2580,2581,2581,50,10,10,132,0,0,0,0,0,0,0,0,10,1,2378,0,0,5667,261,62,832,830,830,10025,2294,0,465,2758,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,2,6,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,6,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LB,Lebanon,13367.57,0,29,6825000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.8,2011,Index Mundi,11/14/2020,1976321,0,1,0,0,0,6,4,8,8,2,4,0,0,8,4,5,5,8,4,0,0,0,1,0,0,0,0,0,0,0,5,0,3,1,0,0,1341,1341,1910,0,0,0,3190,0,0,0,3337,3337,0,0,0,0,0,0,9,9,72,48,48,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,2,2,4,3,3,2,16,3339,4346,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,6,1157,6,1157,0,0,54,1,72,19,54,50,2,2,0,0,1,0,0,3192,3193,3193,3194,3194,2,0,0,6,0,0,0,0,0,0,0,0,1,0,303,0,0,1300,6,1,141,143,143,4465,293,0,18,3204,3085,75122,2252,0,0,0,74200,137,75938,2299,68343,0,0,0,0,0,156782,1081,1088,71518,71523,20223,60805,78824,661,661,661,661,661,661,661,1750,77115,0,0,14317,0,0,0,0,0,7,147,9572,17,38,1347,0,23,7,4249,34557,34558,34559,4817,2512,71004,13422,0,92,71,0,0,90,0,0,4498,4498,5918,6299,6300,6300,655,74,40,0,14,920,9,1100,0,0,0,180,0,72,0,2445,16647,14204,23,23,49,0,1767,1768,1768,0,0,0,0,64,64,6,73,77061,0,0,0,0,0,0,0,663,29,81370,81374,15379,81381,81384,41,1043,84324,84331,84339,4627,84361,13566,0,0,0,0,728,1264,1,1,1895,10,66
LS,Lesotho,2851.153,0.206,22,2142000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54.2,2010,Index Mundi,11/14/2020,7142,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,32,32,10,0,0,0,8,0,0,0,15,15,0,0,0,0,0,0,0,0,8,7,7,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,2,2,2,2,2,2,0,16,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,35,0,0,7,0,8,1,7,7,0,0,0,0,1,0,0,8,8,8,8,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,34,0,1,3,3,3,48,11,0,0,8,16,186,1,0,0,0,197,0,188,17,340,0,0,0,0,0,613,2,2,181,181,54,163,217,3,3,3,3,3,3,3,10,192,0,0,63,0,0,0,0,0,0,21,18,0,1,8,0,17,0,53,172,172,172,21,4,347,132,0,0,0,0,0,2,0,0,27,27,33,37,37,37,4,1,0,0,1,0,0,2,0,0,0,4,0,0,0,43,103,60,0,0,0,0,10,10,10,0,0,0,0,1,1,0,1,188,0,0,0,0,0,0,0,3,0,209,209,32,209,209,0,3,228,228,228,30,228,26,0,0,0,0,3,380,0,0,3,0,6
LR,Liberia,752.7878,0.294,19,5058000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35.3,2016,Index Mundi,11/14/2020,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,18,0,0,0,5,0,0,0,11,11,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,0,15,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,18,5,0,0,5,0,11,7,0,0,0,24,0,12,0,26,0,0,0,0,0,18,0,0,11,11,5,9,13,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,17,17,7,7,33,2,0,0,0,0,0,1,0,0,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,12,0,0,0,0,0,0,0,0,0,13,13,3,13,13,0,1,14,14,14,3,14,2,0,0,0,0,0,5,0,0,0,0,1
LY,Libya,17881.51,0.118,25,6871000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,11/14/2020,49882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,0,0,270,270,155,0,0,0,108,0,0,0,83,83,0,0,0,0,0,0,1,0,43,35,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,4,4,4,1,7,82,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1,217,0,222,0,0,36,4,38,6,36,36,3,4,0,0,0,0,0,110,110,110,110,110,4,0,0,5,0,0,0,0,0,0,0,0,0,0,81,0,0,268,3,0,48,48,48,330,75,0,3,111,108,1244,14,0,0,0,2701,14,1253,90,3297,1,1,1,1,1,1049,65,65,1242,1242,399,1049,1536,25,25,25,25,25,25,25,33,1300,0,0,577,0,0,0,0,0,0,159,152,13,24,19,0,14,4,178,1766,1767,1766,287,196,3494,682,0,8,73,0,0,50,1,1,168,168,232,254,254,254,2,44,0,1,0,51,4,69,1,0,1,61,0,74,0,103,674,571,2,2,0,0,33,33,33,1,1,1,1,41,41,2,44,1276,0,1,1,1,1,1,1,26,0,1416,1416,321,1416,1416,1,137,1643,1643,1643,179,1641,295,1,1,1,1,26,286,0,0,31,0,85
LI,Liechtenstein,N/A,0.441,14,38000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,11/14/2020,7367,0,0,0,0,0,2,2,2,2,3,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,141,141,87,0,0,0,32,0,0,0,194,194,0,0,0,0,0,0,0,0,21,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,0,15,199,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,99,1,101,0,0,17,0,17,0,17,17,71,71,0,0,0,0,0,34,34,34,34,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,76,0,0,140,1,0,41,40,40,308,73,0,4,37,5,128,1,0,0,0,226,0,127,5,242,0,0,0,0,0,47,164,164,119,119,39,109,136,1,1,1,1,1,1,1,1,130,0,0,45,0,0,0,0,0,0,3,8,0,0,1,0,1,0,14,127,127,127,21,16,260,19,0,0,2,0,0,0,0,0,11,11,19,19,19,19,0,0,0,0,1,212,43,215,0,0,0,0,43,2,0,13,54,41,0,0,12,0,1,1,1,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,1,0,136,136,23,136,136,1,10,157,157,157,15,157,16,0,0,0,0,1,10,0,0,4,2,0
LT,Lithuania,29524.26,0.471,13,2722000,United Nations,IMD World Digital Competitiveness ,29,25,29,30,23,16,40,27,42,18,47,18,32,37.4,2015,Index Mundi,11/14/2020,382533,354,106,5,0,0,107,52,123,123,49,71,0,0,123,319,551,88,123,71,0,0,4,87,4,4,26,4,4,4,4,75,4,316,164,2,2,17331,17332,8361,4,0,0,6934,373,2,0,20012,20012,0,0,0,0,0,0,35,19,2334,1905,1901,1914,29,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,0,18,0,0,0,0,19,19,19,19,33,87,2,0,190,190,231,204,204,184,2191,20056,26502,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3159,2,191,13013,6,13120,0,0,1919,12,1998,79,1919,1900,5119,5847,11,67,136,67,19,7072,7090,7090,7092,7092,195,19,19,245,0,0,0,0,0,0,0,0,3402,11,9636,0,0,17209,44,133,4098,4070,4071,29639,9499,1,368,7117,6,3204,0,0,0,0,146,0,3210,10,1294,0,0,0,0,0,975,2,2,3192,3192,49,3183,3207,1,1,1,1,1,1,1,5,3214,0,0,58,0,0,0,0,0,0,2,7,2,2,3,0,7,0,27,339,339,339,26,16,1299,84,0,0,1,0,0,16,0,0,9,9,17,18,18,18,0,2,1,0,0,1,0,2,0,0,0,1,0,1,0,21,75,54,1,1,0,0,5,5,5,0,0,0,0,2,2,0,2,3218,0,0,0,0,0,0,0,1,0,3225,3226,20,3226,3226,0,2,3249,3249,3249,14,3250,15,0,0,0,0,1,34,0,0,6,0,12
LU,Luxembourg,94277.97,N/A,N/A,626000,United Nations,IMD World Digital Competitiveness ,28,35,17,27,39,23,41,8,15,35,48,34,16,33.8,2015,Index Mundi,11/14/2020,114164,27,15,0,0,0,5,4,9,9,10,5,0,0,9,35,165,10,9,5,0,0,1,9,1,1,3,1,1,1,1,18,5,30,11,0,0,10731,10732,1854,5,0,0,1382,30,0,0,2694,2695,0,0,0,0,0,0,13,11,8593,406,405,413,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,0,0,1,0,0,19,0,0,21,21,27,26,26,19,383,2711,11842,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,16,10156,2,10180,0,0,425,8,453,33,425,420,40,42,3,9,22,9,1,1413,1413,1413,1413,1411,21,1,1,29,0,0,0,0,0,0,0,0,14,0,1507,0,0,10692,10,22,496,491,491,12251,1459,0,74,1461,2,9,0,0,0,0,11,1,9,0,23,0,0,0,0,0,22,0,0,7,7,5,5,9,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,19,19,19,0,0,23,3,0,0,0,0,0,1,0,0,0,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9,0,0,0,0,0,0,0,0,0,9,9,4,9,9,0,2,9,9,9,2,9,2,0,0,0,0,0,3,0,0,0,0,0
MO,Macao,104861.9,N/A,N/A,649000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,11/14/2020,10772,0,12,0,0,0,10,7,12,12,2,5,0,0,12,0,85,5,12,5,0,0,2,12,2,2,4,2,2,2,2,7,0,0,0,0,0,340,340,379,0,0,0,382,0,0,0,382,382,0,0,0,0,0,0,18,9,128,71,71,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,2,42,0,0,0,0,0,0,0,0,29,382,600,12,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,52,1,7,310,2,319,0,0,122,2,133,14,122,115,9,9,0,9,12,9,0,410,411,411,411,411,0,0,0,7,0,0,0,0,0,0,0,0,4,0,152,0,0,339,3,13,19,19,19,623,128,0,95,486,0,37,0,0,0,0,49,0,36,3,142,0,0,0,0,0,15,70,70,35,35,15,33,38,0,0,0,0,0,0,0,0,37,0,0,17,0,0,0,0,0,0,0,1,0,0,4,0,1,0,3,88,88,88,19,16,158,5,0,0,0,0,0,3,0,0,3,3,4,4,4,4,3,2,0,0,0,71,0,71,0,0,0,0,0,0,0,0,17,17,2,2,0,0,0,0,0,0,0,0,0,2,2,1,2,37,0,0,0,0,0,0,0,0,0,38,38,5,38,38,0,1,39,39,39,4,39,2,0,0,0,0,0,2,0,0,0,0,0
MG,Madagascar,1416.44,0.088,26,27691000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42.6,2012,Index Mundi,11/14/2020,29150,2,1,0,0,0,1,1,1,1,0,0,0,0,1,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,0,0,334,334,110,1,0,0,46,2,0,0,274,274,0,0,0,0,0,0,3,1,26,21,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,5,5,5,4,88,276,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,290,0,290,0,0,23,1,27,4,23,23,2,2,1,0,3,0,1,51,51,51,51,51,5,1,1,5,0,0,0,0,0,0,0,0,0,0,190,0,0,331,2,3,41,41,41,400,186,0,5,51,16,846,6,0,0,0,499,2,855,45,1895,0,0,0,0,0,141,34,34,803,803,235,778,921,28,28,28,28,28,28,28,4,876,0,0,300,0,0,0,0,0,0,1,25,2,10,32,0,8,2,86,953,953,953,104,59,1964,76,0,1,18,0,1,18,0,0,54,54,99,103,103,103,17,12,0,0,0,26,0,34,0,0,0,0,0,18,0,56,357,301,0,0,0,1,4,4,4,0,0,0,0,12,12,0,12,862,1,0,0,0,0,0,0,28,2,905,905,113,905,905,2,13,950,950,950,95,951,45,0,0,0,0,31,73,0,0,18,0,12
MW,Malawi,1095.042,0.176,23,19130000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.7,2016,Index Mundi,11/14/2020,2894,0,0,0,0,0,1,0,1,1,2,1,0,0,1,6,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,0,0,195,195,79,0,0,0,34,0,0,0,120,120,0,0,0,0,0,0,2,2,31,22,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8,0,0,5,5,5,5,5,2,1,122,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,141,0,151,0,0,22,0,24,2,22,21,3,3,0,0,0,0,0,36,36,36,36,36,5,0,0,5,0,0,0,0,0,0,0,0,2,1,128,0,0,197,1,0,46,46,46,250,120,0,6,37,0,5,0,0,0,0,6,0,5,0,15,0,0,0,0,0,47,0,0,5,5,1,5,5,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,0,5,5,5,0,5,0,0,0,0,0,0,1,0,0,0,0,0
MY,Malaysia,26808.16,0.765,3,32366000,United Nations,IMD World Digital Competitiveness ,26,19,20,30,30,8,26,35,18,15,30,30,55,41,2015,Index Mundi,11/14/2020,269963,138,96,2,0,0,277,156,297,297,118,141,0,0,297,207,241,196,297,141,0,0,6,76,6,6,21,6,6,6,6,106,3,207,103,0,0,12768,12770,8657,3,0,0,10672,168,0,0,9286,9287,0,0,0,0,0,0,276,155,4656,3336,3321,3579,76,0,0,0,0,0,0,0,0,0,0,1,1,1,6,2,2,2,2,2,2,2,1,1,1,30,2,2,2,0,30,30,31,30,88,562,1,0,131,131,183,137,137,123,508,9314,17925,297,6,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1905,3,220,10757,51,10955,0,0,3726,257,4123,580,3727,3618,730,730,11,52,115,52,10,11201,11230,11230,11230,11232,133,10,10,212,0,0,0,0,0,0,0,0,27,56,4346,0,0,12718,379,120,1789,1788,1789,19816,3941,1,868,11682,0,8,0,0,0,0,8,0,8,0,34,0,0,0,0,0,6,0,0,8,8,1,8,8,1,1,1,1,1,1,1,0,8,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15,15,15,4,4,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,9,9,0,9,9,0,2,9,9,9,0,9,0,0,0,0,0,1,0,0,0,1,0,0
MV,Maldives,15183.62,0.088,26,541000,United Nations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,11/14/2020,239849,0,1,0,0,0,3,0,3,3,2,3,0,0,3,0,0,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,35,0,0,0,37,0,0,0,35,35,0,0,0,0,0,0,1,1,14,9,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,35,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,40,0,42,0,0,13,1,13,1,13,10,2,2,1,0,1,0,0,39,39,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,59,2,1,17,17,17,73,39,0,8,37,144,7117,16,0,0,0,5211,18,7034,299,17487,0,0,0,0,0,4212,4633,5364,6953,6953,807,6653,7782,146,146,146,146,146,146,146,103,7140,0,0,1899,0,0,0,0,0,1,345,269,4,24,43,0,8,1,364,10913,10914,10914,1285,985,18531,331,0,8,425,0,2,65,0,0,298,298,388,434,435,435,17,51,0,0,3,5249,4,5299,0,0,0,208,0,432,0,96,2001,1906,7,7,0,2,103,103,103,0,0,0,0,50,50,1,51,7099,2,0,0,0,0,0,0,147,5,7716,7717,894,7719,7720,7,190,8451,8451,8451,348,8453,794,0,0,0,0,159,119,0,0,39,0,5
